TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
GPAR3;39,50;38,36;3,67;2,77;1,28;77,77;547,17;402,42;2,70;1,03;-1,67;-1,71;14,78;4,62;-6,51;1,52;75,37;34,77;66,82;0,46;0,54;0,09;-9,31;-10,31;7.762,44;14,27;10,76;0,01;3.078.173.064,00
GPIV33;3,80;;-4,24;0,12;0,05;100,00;192,86;26,53;-0,58;1,63;2,22;-0,46;;0,27;-0,07;5,00;-2,85;-1,26;-11,36;0,44;0,21;-0,05;6,19;;317.804,94;31,43;-0,90;0,04;171.079.658,82
GRAO3;0,00;;0,00;0,00;0,00;-1,07;3,48;2,20;0,00;1,14;1,14;27,07;0,00;0,00;0,00;0,95;1.499,09;10,19;23,45;0,01;0,97;4,62;;;;0,07;1,03;0,00;0,00
GRND3;7,38;5,84;10,57;1,62;1,48;41,66;13,61;25,23;19,59;16,44;-3,15;-0,26;2,67;2,80;-3,70;8,67;15,28;14,03;6,48;0,92;0,08;0,56;2,75;-0,15;9.314.234,09;4,57;0,70;1,29;6.657.940.800,00
GSHP3;27,80;;-0,22;-0,07;0,03;73,81;40,95;-156,53;0,85;25,89;25,04;;0,35;6,59;-0,04;1,03;-32,60;-15,63;4,28;-0,48;1,48;0,10;-12,81;;3.440,75;-382,72;-124,78;0,00;53.619.778,20
GUAR3;9,42;5,95;10,26;0,91;0,33;56,89;5,75;5,59;9,98;15,07;5,03;0,46;0,57;1,75;-0,84;1,46;8,87;3,24;2,29;0,37;0,63;0,58;4,05;7,61;12.707.405,06;10,34;0,92;0,13;4.732.416.000,00
HAGA3;2,80;;7,43;-0,53;0,57;21,91;14,38;14,16;7,32;2,50;-2,17;;1,05;1,60;-3,37;1,74;-7,11;7,60;-9,61;-1,07;2,07;0,54;9,48;6,52;22.002,90;-5,30;0,38;-0,14;21.261.333,84
HAGA4;1,28;;3,40;-0,24;0,26;21,91;14,38;14,16;3,35;2,50;-2,17;;0,48;0,73;-1,54;1,74;-7,11;7,60;-9,61;-1,07;2,07;0,54;9,48;6,52;36.626,06;-5,30;0,38;-0,06;21.261.333,84
HAPV3;7,73;0,22;-219,51;1,12;0,76;26,01;0,27;-1,56;1.249,90;1.390,95;145,91;0,13;3,43;122,05;-0,85;1,06;-0,51;-0,35;-0,18;0,68;0,32;0,22;26,62;;429.140.569,21;6,88;-0,04;1,54;54.996.313.033,20
HBOR3;2,97;6,08;6,05;0,30;0,09;27,96;13,48;7,61;3,41;12,06;8,65;0,75;0,46;0,23;-0,22;2,98;4,90;1,47;3,05;0,30;0,57;0,19;1,00;;2.780.478,18;10,03;0,49;-0,18;397.537.683,84
HBRE3;4,95;;2,99;0,27;0,13;83,14;276,30;142,62;1,54;3,71;2,16;0,38;4,27;1,96;-0,15;2,16;9,08;4,49;8,37;0,49;0,38;0,03;;;250.442,18;18,23;1,65;-0,01;511.817.345,76
HBSA3;2,56;;-9,80;1,44;0,30;24,99;13,32;-15,07;11,09;34,10;23,19;3,01;1,48;3,09;-0,38;1,97;-14,68;-3,10;1,99;0,21;0,79;0,21;23,22;;12.565.729,82;1,78;-0,26;-0,04;1.916.164.260,36
HBTS5;30,55;4,60;2,08;0,57;0,20;81,88;-4,30;70,60;-34,23;-58,26;-24,02;0,40;1,47;6,77;-0,23;1,38;27,50;9,74;-2,59;0,35;0,65;0,14;37,96;;7.720,85;53,33;14,66;0,04;279.034.137,85
HETA3;96,00;;-340,00;-0,09;4,36;100,00;92,58;-4,63;16,99;118,99;112,66;;15,73;-0,58;-4,95;0,02;-0,03;-1,28;-1,24;-49,56;50,56;0,28;-0,71;;19.200,00;-1.092,26;-0,28;3,40;18.234.041,31
HETA4;5,00;;-17,71;0,00;0,23;100,00;92,58;-4,63;0,89;118,99;112,66;;0,82;-0,03;-0,26;0,02;-0,03;-1,28;-1,24;-49,56;50,56;0,28;-0,71;;8.139,11;-1.092,26;-0,28;0,18;18.234.041,31
HGTX3;37,50;;101,99;3,57;2,48;40,58;-0,59;4,10;-707,65;-713,65;-5,99;0,03;4,18;7,50;-5,59;2,47;3,51;2,43;-7,32;0,69;0,31;0,59;-7,54;-26,63;;10,49;0,37;-1,23;6.095.022.637,50
HOOT3;0,00;;0,00;0,00;0,00;64,89;161,46;129,17;0,00;0,06;-0,05;;0,00;0,00;0,00;0,05;-19,06;20,50;-20,34;-1,08;2,14;0,16;-20,33;;;-27,26;5,20;0,00;13.657.474,62
HOOT4;1,72;;0,33;-0,06;0,07;64,89;161,46;129,17;0,26;0,06;-0,05;;0,43;-0,05;-0,07;0,05;-19,06;20,50;-20,34;-1,08;2,14;0,16;-20,33;;4.765,09;-27,26;5,20;0,00;13.657.474,62
HYPE3;43,18;2,86;20,15;2,68;1,31;63,32;32,94;20,42;12,49;15,48;2,99;0,64;4,11;9,80;-1,89;1,77;13,30;6,49;11,78;0,49;0,51;0,32;12,96;2,88;113.153.867,00;16,12;2,14;-3,66;27.363.779.553,60
IDVL3;2,16;;-0,99;0,93;0,06;-18,91;-40,19;-154,60;-3,81;-3,84;;;1,53;0,48;-0,13;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IDVL4;2,67;;-1,22;1,16;0,07;-18,91;-40,19;-154,60;-4,71;-3,84;;;1,89;0,59;-0,16;1,26;-94,38;-5,67;;0,06;0,94;0,04;-32,17;;;2,31;-2,18;0,00;224.007.574,38
IFCM3;5,89;;-11,16;1,34;0,57;44,96;-8,85;-21,72;-27,38;-31,59;-4,11;0,20;2,42;-23,95;-0,84;0,93;-12,02;-5,07;-3,73;0,42;0,58;0,23;;;6.600.202,74;4,39;-0,53;0,00;1.666.256.842,32
IGBR3;33,80;;-1,05;-0,04;0,36;100,00;-105,71;-597,93;-5,96;-55,51;-49,54;;6,31;-0,09;-0,39;0,02;-3,76;-34,13;0,99;-9,08;10,08;0,06;-7,98;;99.294,53;-852,52;-32,05;0,02;42.266.764,80
IGSN3;0,00;;0,00;0,00;0,00;32,73;11,09;-29,93;0,00;28,50;28,50;1,39;0,00;0,00;0,00;3,80;-13,18;-4,05;-0,17;0,31;0,69;0,14;16,89;;;8,30;-1,09;0,00;0,00
IGTA3;33,00;;-60,74;1,77;0,87;59,42;48,46;-9,61;12,05;15,65;3,60;0,53;5,84;7,25;-1,17;1,86;-2,92;-1,42;6,15;0,49;0,51;0,15;5,10;;70.275.318,31;18,61;-0,54;0,50;5.828.182.074,00
IGTI11;20,20;1,69;-67,69;2,33;1,09;59,45;45,10;-11,19;16,80;15,76;3,89;0,54;7,58;8,88;-1,51;1,80;-3,45;-1,62;5,16;0,47;0,53;0,14;5,11;;60.956.375,12;8,65;-0,30;0,47;5.345.566.767,20
IGTI3;2,81;1,74;-28,25;0,97;0,46;59,45;45,10;-11,19;7,01;15,76;3,89;0,54;3,16;3,71;-0,63;1,80;-3,45;-1,62;5,16;0,47;0,53;0,14;5,11;;951.927,82;2,88;-0,10;0,20;5.345.566.767,20
IGTI4;0,00;;0,00;0,00;0,00;59,45;45,10;-11,19;0,00;15,76;3,89;0,54;0,00;0,00;0,00;1,80;-3,45;-1,62;5,16;0,47;0,53;0,14;5,11;;;2,88;-0,10;0,00;5.345.566.767,20
INEP3;1,52;;0,23;-0,21;0,18;30,23;5.247,91;4.710,27;0,21;0,88;0,67;;10,99;-0,28;-0,19;0,10;-88,01;77,26;-281,01;-0,88;1,88;0,02;-18,75;;4.445.064,88;-7,40;6,51;0,00;268.400.470,00
INEP4;1,45;;0,22;-0,20;0,17;30,23;5.247,91;4.710,27;0,20;0,88;0,67;;10,49;-0,27;-0,19;0,10;-88,01;77,26;-281,01;-0,88;1,88;0,02;-18,75;;1.379.405,59;-7,40;6,51;0,00;268.400.470,00
INNT3;0,00;;0,00;0,00;0,00;25,66;17,31;13,13;0,00;2,07;2,07;1,51;0,00;0,00;0,00;1,29;55,11;6,83;20,75;0,12;0,88;0,52;38,73;39,34;;1,38;0,76;0,00;0,00
INTB3;28,73;1,27;24,39;4,58;2,35;28,64;10,47;10,88;25,33;25,00;-0,30;-0,06;2,65;6,35;-7,73;2,14;18,80;9,65;13,96;0,51;0,48;0,89;;;30.528.738,88;6,27;1,18;-1,29;9.402.438.857,00
IRBR3;1,20;;-3,61;0,91;0,14;-27,39;-32,37;-10,96;-1,22;-1,23;;;0,40;-0,80;-0,34;0,77;-25,11;-3,87;;0,15;0,85;0,35;13,98;;89.643.386,38;1,32;-0,33;0,19;2.986.147.301,72
ITEC3;40,10;;-35,12;22,04;9,22;-121,18;-18.852,94;-7.435,88;-13,85;-13,21;0,64;-1,02;2.611,73;25,42;-16,70;5,23;-62,76;-26,24;-174,07;0,42;0,58;0,00;-75,29;;;1,82;-1,14;1,36;443.994.658,60
ITSA3;9,62;5,77;6,40;1,26;0,95;34,96;157,30;151,31;6,16;6,47;0,37;0,08;9,68;22,08;-1,08;1,61;19,67;14,90;16,58;0,76;0,20;0,10;11,75;10,08;1.582.227,85;7,64;1,50;0,34;84.082.655.044,04
ITSA4;9,50;5,84;6,32;1,24;0,94;34,96;157,30;151,31;6,08;6,47;0,37;0,08;9,56;21,80;-1,06;1,61;19,67;14,90;16,58;0,76;0,20;0,10;11,75;10,08;184.200.235,91;7,64;1,50;0,33;84.082.655.044,04
ITUB3;23,17;3,43;8,48;1,44;0,10;59,36;17,62;12,10;5,83;6,34;;;1,03;;-0,11;;17,03;1,24;;0,07;0,92;0,10;2,26;4,37;12.227.040,76;16,04;2,73;-2,31;247.264.201.541,61
ITUB4;27,45;2,89;10,05;1,71;0,12;59,36;17,62;12,10;6,90;6,34;;;1,22;;-0,13;;17,03;1,24;;0,07;0,92;0,10;2,26;4,37;892.281.446,97;16,04;2,73;-2,73;247.264.201.541,61
JALL3;7,22;4,61;489,24;1,41;0,45;0,12;0,12;0,29;1.145,16;1.748,27;611,03;0,75;1,41;1,59;-0,82;2,73;0,29;0,09;-0,23;0,32;0,68;0,32;;;4.094.790,82;5,12;0,01;-4,96;2.112.978.142,47
JBSS3;27,75;7,21;2,66;1,43;0,30;19,08;9,48;6,21;1,74;3,92;2,19;1,80;0,17;2,25;-0,51;1,48;53,95;11,28;20,41;0,21;0,77;1,82;15,53;150,75;254.665.995,35;19,35;10,44;0,04;61.486.185.776,40
JFEN3;0,93;;-0,53;-0,16;0,08;-1.688,15;-4.345,28;-4.757,41;-0,58;-4,00;-3,42;;25,26;-0,60;-0,52;0,86;-30,85;-15,64;181,79;-0,51;1,59;0,00;-55,23;;105.654,06;-5,68;-1,75;-0,02;96.787.509,80
JHSF3;7,77;4,43;6,04;1,15;0,62;64,27;50,73;45,13;5,38;6,79;1,41;0,30;2,73;4,41;-0,80;2,57;19,00;10,19;14,40;0,54;0,45;0,23;39,13;;23.931.048,97;6,77;1,29;-4,68;5.278.382.763,57
JOPA3;21,60;3,83;6,07;0,41;0,10;21,75;5,32;1,78;2,03;7,74;5,70;1,14;0,11;0,25;-0,36;2,19;6,69;1,62;4,55;0,24;0,68;0,91;11,31;4,17;17.079,67;53,22;3,56;0,12;230.351.151,92
JOPA4;35,09;2,59;9,86;0,66;0,16;21,75;5,32;1,78;3,29;7,74;5,70;1,14;0,18;0,40;-0,58;2,19;6,69;1,62;4,55;0,24;0,68;0,91;11,31;4,17;3.509,00;53,22;3,56;0,19;230.351.151,92
JSLG3;5,74;6,54;8,21;1,22;0,23;15,98;11,80;3,82;2,66;8,14;5,52;2,53;0,31;1,53;-0,33;1,94;14,81;2,81;11,06;0,19;0,81;0,74;-8,01;;2.966.328,35;4,72;0,70;2,39;1.621.199.901,48
KEPL3;20,87;5,81;6,71;3,38;1,51;34,09;25,30;18,08;4,80;4,51;-0,28;-0,20;1,21;6,49;-5,06;1,49;50,40;22,43;39,32;0,45;0,55;1,24;20,87;;15.789.776,79;6,17;3,11;0,02;1.872.683.754,60
KLBN11;18,28;7,58;5,21;2,58;0,46;48,77;36,05;21,44;3,10;6,17;3,09;2,57;1,12;2,60;-0,66;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;134.307.999,82;7,10;3,51;0,06;20.392.950.704,28
KLBN3;3,68;7,53;5,24;2,59;0,47;48,77;36,05;21,44;3,12;6,17;3,09;2,57;1,12;2,62;-0,67;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;2.556.819,68;1,42;0,70;0,06;20.392.950.704,28
KLBN4;3,66;7,57;5,21;2,58;0,46;48,77;36,05;21,44;3,10;6,17;3,09;2,57;1,12;2,61;-0,66;2,45;49,48;8,91;13,75;0,18;0,78;0,42;18,37;9,71;9.959.482,65;1,42;0,70;0,06;20.392.950.704,28
KRSA3;2,72;;-25,21;1,69;0,43;25,27;11,16;-4,80;10,84;20,64;9,80;1,53;1,21;3,44;-0,61;1,71;-6,70;-1,69;3,96;0,25;0,73;0,35;;;688.765,82;1,61;-0,11;0,08;2.100.468.828,64
LAME3;6,60;;21,15;1,91;0,28;32,90;4,35;2,27;11,03;16,86;5,87;1,01;0,48;1,20;-0,66;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;19.173.026,13;3,46;0,31;-46,97;12.391.135.396,59
LAME4;6,57;;21,06;1,90;0,28;32,90;4,35;2,27;10,98;16,86;5,87;1,01;0,48;1,19;-0,65;1,72;9,02;1,34;2,89;0,15;0,63;0,59;3,50;18,61;120.311.988,67;3,46;0,31;-46,75;12.391.135.396,59
LAND3;27,30;0,75;113,84;3,84;2,71;92,97;58,27;21,03;41,08;40,70;-0,07;-0,01;23,94;-441,36;-2,86;0,90;3,37;2,38;6,96;0,71;0,29;0,11;;;972.511,35;7,11;0,24;-21,53;2.607.750.670,20
LAVV3;5,40;20,22;8,62;0,92;0,60;36,20;19,40;23,23;10,33;5,44;-4,93;-0,44;2,00;0,97;-3,59;3,85;10,66;6,96;6,77;0,65;0,30;0,30;;;6.159.341,35;5,87;0,63;-0,29;1.081.476.187,84
LCAM3;24,15;6,08;13,29;2,42;0,65;41,93;29,95;10,56;4,68;7,84;3,16;1,63;1,40;20,46;-0,83;1,18;18,21;4,91;12,32;0,27;0,73;0,47;53,89;99,99;166.957.437,09;9,98;1,82;0,20;12.285.815.275,65
LEVE3;24,50;17,15;6,18;2,13;1,09;25,58;16,40;13,38;5,04;5,44;0,40;0,17;0,83;4,24;-2,54;1,83;34,40;17,67;26,61;0,51;0,49;1,32;11,02;83,17;4.524.780,71;11,52;3,96;0,39;3.138.425.910,00
LHER3;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LHER4;0,00;;0,00;0,00;0,00;63,41;22,35;10,99;0,00;-3,77;-3,77;-0,15;0,00;0,00;0,00;6,36;1,95;0,67;3,94;0,34;0,66;0,06;4,31;-51,59;;141,54;2,76;0,00;0,00
LIGT3;5,75;4,41;8,55;0,25;0,08;17,96;9,83;1,68;1,46;6,54;5,09;0,87;0,14;1,03;-0,11;1,33;2,90;0,90;4,19;0,31;0,69;0,54;9,08;;24.681.067,88;23,16;0,67;-0,16;2.134.742.006,52
LINX3;37,40;;-90,95;4,38;2,74;68,70;-4,79;-8,67;-164,48;-159,30;5,18;-0,14;7,88;11,96;-4,82;2,14;-4,81;-3,02;-2,23;0,63;0,37;0,35;14,30;;;8,55;-0,41;0,13;7.083.895.104,00
LIPR3;70,00;2,60;33,68;3,97;3,37;;;;36,81;34,03;-2,78;-0,30;;23,37;-4,52;2,30;11,79;10,00;10,25;0,85;0,15;0,00;;-7,19;10.101,00;17,63;2,08;-6,38;823.542.230,00
LJQQ3;6,31;1,95;45,46;2,25;0,46;36,16;5,76;1,18;9,34;10,43;1,20;0,29;0,54;1,71;-1,28;1,74;4,94;1,02;13,92;0,21;0,79;0,86;;;18.973.034,38;2,81;0,14;-0,63;1.168.691.278,56
LLIS3;1,70;;-0,14;-0,19;0,08;57,01;-60,01;-83,98;-0,19;-3,18;-2,98;;0,12;-0,86;-0,11;0,78;-135,04;-55,69;-52,91;-0,41;1,41;0,66;-4,90;;925.879,32;-9,16;-12,36;0,00;117.046.409,30
LOGG3;26,75;3,24;6,61;0,77;0,49;98,49;274,08;242,15;5,84;8,95;3,11;0,41;16,00;-24,68;-0,52;0,78;11,69;7,34;8,76;0,63;0,36;0,03;9,07;63,26;7.089.597,59;34,62;4,05;0,15;2.730.714.186,42
LOGN3;35,81;;23,32;6,89;1,30;22,88;19,43;9,37;11,25;13,91;2,53;1,55;2,18;7,86;-2,04;1,83;29,53;5,56;16,93;0,19;0,81;0,59;11,96;11,68;17.377.709,94;5,20;1,54;7,60;3.857.650.514,93
LPSB3;3,28;2,30;9,05;2,40;1,20;80,64;13,16;25,90;17,82;15,52;-2,19;-0,29;2,34;10,74;-1,64;1,70;26,50;13,23;4,41;0,50;0,52;0,51;8,40;;822.393,03;1,37;0,36;0,05;481.028.097,06
LREN3;26,80;2,11;23,28;2,75;1,27;59,49;10,24;8,95;20,33;19,25;-0,98;-0,13;2,08;4,76;-3,54;1,71;11,81;5,44;8,94;0,46;0,54;0,61;10,38;12,77;351.551.819,97;9,75;1,15;0,09;26.404.988.184,33
LTEL3B;86,61;6,13;9,96;5,91;5,91;;;;10,02;9,99;-0,03;-0,02;;262,33;-6,04;66,21;59,32;59,30;58,84;1,00;0,00;0,00;;-6,60;;14,66;8,70;0,26;18.664.056.853,83
LUPA3;4,78;;-15,01;1,12;0,28;26,11;-24,31;-8,44;-5,21;-9,84;-4,66;1,00;1,27;1,04;-0,52;2,33;-7,45;-1,85;-10,41;0,25;0,75;0,22;-7,55;;4.297.159,82;4,28;-0,32;0,13;138.753.010,00
LUXM3;0,00;;0,00;0,00;0,00;29,71;15,95;7,88;0,00;10,48;0,19;0,04;0,00;0,00;0,00;0,87;10,54;7,29;9,73;0,69;0,31;0,93;7,08;4,14;;20,11;2,12;0,00;229.260.780,00
LUXM4;79,11;0,88;37,32;3,93;2,72;29,71;15,95;7,88;18,44;10,48;0,19;0,04;2,94;-133,63;-3,16;0,87;10,54;7,29;9,73;0,69;0,31;0,93;7,08;4,14;71.785,13;20,11;2,12;-6,27;229.260.780,00
LVTC3;7,12;2,44;10,77;0,73;0,35;26,17;11,23;3,92;3,76;3,61;-0,14;-0,03;0,42;1,85;-0,75;1,55;6,78;3,25;18,28;0,48;0,52;0,83;;;1.583.940,88;9,75;0,66;-0,21;458.461.116,67
LWSA3;9,20;;797,18;1,84;1,19;45,55;1,47;0,69;376,95;282,70;-93,02;-0,45;5,53;4,81;-2,21;2,16;0,23;0,15;-0,80;0,65;0,35;0,22;23,75;;131.813.117,09;4,99;0,01;-18,60;5.433.320.808,16
MAPT3;37,00;;-197,67;-5,61;43,98;;;;-198,83;-133,23;0,00;;;-5.666,52;-43,98;0,00;-2,84;-22,25;2,82;-7,84;8,84;0,00;;;;-6,59;-0,19;115,31;22.782.889,00
MAPT4;12,85;;-68,65;-1,95;15,28;;;;-69,05;-133,23;0,00;;;-1.967,97;-15,28;0,00;-2,84;-22,25;2,82;-7,84;8,84;0,00;;;3.945,67;-6,59;-0,19;40,05;22.782.889,00
MATD3;8,49;1,06;25,26;1,94;0,70;36,63;19,70;9,84;12,62;14,88;2,20;0,34;2,49;4,02;-0,95;3,00;7,67;2,78;6,73;0,36;0,63;0,28;;;5.923.267,65;4,38;0,34;0,95;3.261.273.373,13
MBLY3;2,44;;-2,70;0,44;0,29;39,37;-13,83;-14,16;-2,77;-2,54;0,25;-0,04;0,38;0,67;-0,70;3,70;-16,32;-10,68;-12,19;0,65;0,35;0,75;;;2.572.698,76;5,53;-0,90;-0,05;260.900.264,80
MDIA3;43,04;4,52;23,57;2,23;1,38;29,80;7,06;7,09;23,67;25,17;1,72;0,16;1,67;5,20;-2,44;2,57;9,46;5,86;6,44;0,62;0,38;0,83;7,96;-4,63;64.352.095,56;19,30;1,83;-11,69;14.458.350.000,00
MDNE3;6,59;;5,90;0,49;0,21;38,03;11,88;13,84;6,88;5,54;-1,29;-0,09;0,82;0,92;-0,34;2,53;8,38;3,57;5,16;0,43;0,58;0,26;0,55;;1.386.261,44;13,32;1,12;0,12;555.307.312,50
MEAL3;2,17;;-6,78;0,59;0,22;31,82;1,03;-4,18;27,55;41,13;13,45;0,29;0,28;-10,80;-0,27;0,91;-8,66;-3,23;1,16;0,37;0,63;0,77;3,75;;3.566.612,35;3,70;-0,32;-0,42;624.285.575,40
MEGA3;10,35;;-31,16;1,42;0,41;20,86;14,83;-18,05;37,95;74,53;36,74;1,38;5,63;32,44;-0,50;1,07;-4,57;-1,30;1,22;0,29;0,71;0,07;;;13.431.824,44;7,27;-0,33;;5.872.559.174,08
MELK3;4,16;10,39;8,02;0,73;0,42;24,25;8,47;11,54;10,93;7,18;-3,78;-0,25;0,93;0,87;-2,11;2,52;9,13;5,24;4,62;0,57;0,39;0,45;;;932.458,97;5,69;0,52;0,06;867.232.151,97
MERC3;18,90;;30,27;1,33;1,02;80,14;10,68;22,27;63,16;48,05;;;6,74;7,54;-1,47;1,79;4,38;3,36;;0,77;0,23;0,15;-28,34;77,68;1.945,00;14,24;0,62;0,26;258.952.476,00
MERC4;8,50;5,37;13,61;0,60;0,46;80,14;10,68;22,27;28,41;48,05;;;3,03;3,39;-0,66;1,79;4,38;3,36;;0,77;0,23;0,15;-28,34;77,68;6.469,53;14,24;0,62;0,12;258.952.476,00
MGEL3;19,13;;1,47;-0,58;0,17;15,88;13,38;7,64;0,84;6,06;5,25;;0,11;0,50;-0,44;2,25;-39,77;11,55;23,09;-0,29;1,29;1,51;15,08;114,99;;-32,82;13,06;-0,02;107.102.675,01
MGEL4;18,18;;1,39;-0,55;0,16;15,88;13,38;7,64;0,79;6,06;5,25;;0,11;0,47;-0,41;2,25;-39,77;11,55;23,09;-0,29;1,29;1,51;15,08;114,99;26.297,31;-32,82;13,06;-0,02;107.102.675,01
MGLU3;4,63;;-522,37;2,86;0,91;25,45;-0,13;-0,17;-679,65;-782,36;-107,11;0,45;0,88;4,00;-2,16;1,64;-0,55;-0,17;-6,96;0,32;0,68;1,02;29,98;;732.831.250,65;1,62;-0,01;4,85;31.045.063.500,80
MILS3;11,32;2,48;15,56;2,43;1,53;60,66;26,24;20,02;11,88;11,87;0,06;0,01;3,12;4,55;-2,79;3,87;15,62;9,82;11,19;0,63;0,37;0,49;13,23;;12.462.599,12;4,66;0,73;0,04;2.773.437.718,56
MLAS3;5,54;2,22;7,51;1,08;0,71;24,82;14,08;13,90;7,41;7,70;0,29;0,04;1,04;1,28;-3,49;3,35;14,45;9,50;11,83;0,66;0,34;0,68;;;7.758.005,65;5,11;0,74;-0,37;4.545.787.306,50
MMXM3;14,00;;-2,17;-0,11;0,71;;;;-181,31;-719,57;-538,27;;;-0,10;-0,75;0,01;-4,97;-32,75;0,28;-6,58;7,60;0,00;-6,95;;;-129,88;-6,46;0,03;90.834.562,00
MNDL3;27,20;;-0,11;-0,09;0,05;36,13;13,38;-85,52;0,70;4,02;3,32;;0,09;-0,05;-0,08;0,25;-83,33;-48,31;-20,33;-0,58;1,58;0,56;10,41;;46.602,37;-297,91;-248,25;0,00;67.463.072,00
MNPR3;7,00;;1,07;-0,15;0,17;26,89;19,49;13,27;0,73;0,72;0,01;;0,14;-0,13;-0,35;0,28;-14,26;15,91;-18,38;-1,12;2,12;1,20;10,24;;55.296,18;-45,93;6,55;0,00;48.919.689,00
MOAR3;473,00;9,49;106,60;6,95;2,89;100,00;-106.252,17;118.173,91;-118,56;-119,32;-0,76;0,04;125.974,51;9,28;-5,10;3,53;6,52;2,71;-8,11;0,42;0,58;0,00;-16,12;-23,77;492.390,36;68,03;4,44;-1,16;5.794.827.533,00
MODL11;8,46;4,45;18,65;1,51;0,26;63,28;14,33;8,02;10,44;10,44;;;1,50;;-0,32;;8,09;1,42;;0,17;0,83;0,18;;;4.481.252,55;5,61;0,45;0,25;1.985.844.000,00
MODL3;2,76;4,55;18,25;1,48;0,26;63,28;14,33;8,02;10,22;10,44;;;1,46;;-0,31;;8,09;1,42;;0,17;0,83;0,18;;;214.489,67;1,87;0,15;0,25;1.985.844.000,00
MODL4;2,72;4,62;17,99;1,46;0,25;63,28;14,33;8,02;10,07;10,44;;;1,44;;-0,31;;8,09;1,42;;0,17;0,83;0,18;;;128.601,94;1,87;0,15;0,24;1.985.844.000,00
MOSI3;8,24;;32,29;1,56;1,46;89,47;6,23;14,75;76,45;36,94;-39,51;-0,81;4,76;1,91;-8,40;13,23;4,84;4,52;0,25;0,93;0,07;0,31;;;6.097.270,00;5,27;0,26;;1.043.149.227,20
MOVI3;13,88;9,70;5,13;1,76;0,22;43,58;31,93;12,92;2,08;6,24;4,17;3,54;0,66;1,40;-0,33;1,80;34,36;4,20;10,75;0,12;0,88;0,32;23,01;89,92;38.156.243,00;7,88;2,71;0,05;5.021.506.911,96
MRFG3;12,22;21,18;1,20;1,16;0,06;17,92;15,04;6,41;0,51;3,12;2,61;5,87;0,08;0,77;-0,09;1,28;95,91;5,00;16,31;0,05;0,78;0,78;35,31;;149.902.833,76;10,57;10,14;0,02;8.058.600.000,00
MRSA3B;22,00;2,13;14,64;1,45;0,57;33,71;27,54;10,55;5,61;7,57;2,07;0,54;1,54;-25,79;-0,68;0,88;9,91;3,88;11,84;0,39;0,61;0,37;6,19;4,12;14.721,00;15,16;1,50;-0,35;7.328.332.687,00
MRSA5B;24,00;2,14;15,97;1,58;0,62;33,71;27,54;10,55;6,12;7,57;2,07;0,54;1,68;-28,13;-0,74;0,88;9,91;3,88;11,84;0,39;0,61;0,37;6,19;4,12;3.626,67;15,16;1,50;-0,39;7.328.332.687,00
MRSA6B;21,00;2,45;13,97;1,39;0,54;33,71;27,54;10,55;5,35;7,57;2,07;0,54;1,47;-24,62;-0,65;0,88;9,91;3,88;11,84;0,39;0,61;0,37;6,19;4,12;4.083,50;15,16;1,50;-0,34;7.328.332.687,00
MRVE3;12,87;2,80;10,46;1,01;0,28;22,59;17,60;8,52;5,06;8,84;3,86;0,77;0,89;0,97;-0,55;2,49;9,68;2,70;6,37;0,28;0,69;0,32;10,87;1,31;117.367.436,44;12,72;1,23;-0,87;6.127.391.764,52
MSPA3;50,01;;-9,02;0,40;0,22;29,72;-13,35;-20,63;-13,94;-17,80;-4,15;0,12;1,86;7,77;-0,24;1,57;-4,40;-2,49;-2,47;0,57;0,43;0,12;-22,81;;12.300,50;126,06;-5,54;1,57;313.612.954,85
MSPA4;41,35;;-7,46;0,33;0,19;29,72;-13,35;-20,63;-11,53;-17,80;-4,15;0,12;1,54;6,43;-0,20;1,57;-4,40;-2,49;-2,47;0,57;0,43;0,12;-22,81;;8.270,00;126,06;-5,54;1,30;313.612.954,85
MSRO3;702,50;;1.746,17;298,08;69,70;61,26;42,40;10,57;435,21;439,16;3,95;2,71;184,51;-467,30;-84,03;0,53;17,07;3,99;14,46;0,23;0,77;0,38;9,20;-3,99;;2,36;0,40;8,63;18.271.898.550,00
