TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
CMIG3;20,00;7,90;10,76;2,02;0,82;19,76;16,50;11,87;7,74;7,15;1,30;0,34;1,28;19,48;-1,10;1,20;18,79;7,62;17,49;0,41;0,59;0,64;9,68;32,53;4.612.249,74;9,90;1,86;-5,64;33.241.781.227,36
CMIG4;12,54;12,60;6,75;1,27;0,51;19,76;16,50;11,87;4,85;7,15;1,30;0,34;0,80;12,21;-0,69;1,20;18,79;7,62;17,49;0,41;0,59;0,64;9,68;32,53;132.762.939,74;9,90;1,86;-3,53;33.241.781.227,36
CMIN3;4,66;19,77;8,66;2,24;1,02;46,63;35,81;22,23;5,38;5,73;0,35;0,15;1,93;5,14;-1,66;2,07;25,89;11,78;18,81;0,45;0,55;0,53;19,26;27,46;34.656.599,80;2,08;0,54;-0,16;25.561.678.985,08
CMSA3;0,00;;0,00;0,00;0,00;;;;0,00;0,32;0,32;-0,96;;0,00;0,00;64,08;-293,61;-289,28;-302,62;0,99;0,01;0,00;;;;0,00;0,00;0,00;0,00
CMSA4;0,00;;0,00;0,00;0,00;;;;0,00;0,32;0,32;-0,96;;0,00;0,00;64,08;-293,61;-289,28;-302,62;0,99;0,01;0,00;;;;0,00;0,00;0,00;0,00
CNSY3;30,22;;-134,35;-26,02;5,08;13,33;7,82;-5,69;97,76;115,31;17,55;;7,65;-24,58;-5,63;0,32;-19,37;-3,78;5,40;-0,20;1,20;0,66;2,97;;;-1,16;-0,22;1,79;935.885.083,86
COCE3;57,00;3,09;6,93;1,12;0,36;16,77;14,30;7,48;3,62;6,29;3,58;1,11;0,52;-3,38;-0,47;0,68;16,19;5,20;12,31;0,32;0,68;0,70;13,27;8,01;11.400,00;50,82;8,23;0,22;3.310.896.138,54
COCE5;50,50;3,48;6,14;0,99;0,32;16,77;14,30;7,48;3,21;6,29;3,58;1,11;0,46;-2,99;-0,42;0,68;16,19;5,20;12,31;0,32;0,68;0,70;13,27;8,01;3.198.826,94;50,82;8,23;0,20;3.310.896.138,54
COCE6;19,17;9,18;2,33;0,38;0,12;16,77;14,30;7,48;1,22;6,29;3,58;1,11;0,17;-1,14;-0,16;0,68;16,19;5,20;12,31;0,32;0,68;0,70;13,27;8,01;;50,82;8,23;0,07;3.310.896.138,54
COGN3;1,93;;-6,85;0,27;0,14;63,38;5,96;-10,39;11,94;31,97;20,03;0,46;0,71;3,66;-0,17;1,24;-3,99;-2,00;1,18;0,50;0,50;0,19;-1,73;;62.176.590,14;7,06;-0,28;-0,84;3.621.849.985,30
CORR3;2,71;2.762,62;0,01;0,01;0,00;99,60;463,27;408,67;0,01;-1,19;-1,32;-1,99;0,03;0,01;-0,02;3,47;133,68;46,57;112,42;0,35;0,65;0,11;-16,36;;;298,41;398,91;0,00;1.278.894,65
CORR4;82,00;91,30;0,21;0,27;0,10;99,60;463,27;408,67;0,18;-1,19;-1,32;-1,99;0,84;0,17;-0,47;3,47;133,68;46,57;112,42;0,35;0,65;0,11;-16,36;;;298,41;398,91;0,00;1.278.894,65
CPFE3;33,28;9,74;7,52;2,19;0,54;30,08;26,00;12,96;3,75;5,78;2,03;1,18;0,97;127,46;-0,69;1,02;29,07;7,17;18,94;0,25;0,75;0,55;8,03;34,01;69.623.416,49;15,22;4,43;1,02;38.404.640.485,20
CPLE11;37,83;11,49;18,62;0,98;0,42;22,80;13,30;5,07;7,10;10,45;3,35;0,46;0,94;9,54;-0,51;1,30;5,26;2,24;8,09;0,43;0,57;0,44;9,35;1,47;8.816.620,11;38,61;2,03;-0,24;20.704.765.672,50
CPLE3;6,85;11,75;16,86;0,89;0,38;22,80;13,30;5,07;6,43;10,45;3,35;0,46;0,85;8,64;-0,46;1,30;5,26;2,24;8,09;0,43;0,57;0,44;9,35;1,47;12.201.706,20;7,72;0,41;-0,22;20.704.765.672,50
CPLE5;24,64;3,59;60,64;3,19;1,36;22,80;13,30;5,07;23,12;10,45;3,35;0,46;3,08;31,06;-1,67;1,30;5,26;2,24;8,09;0,43;0,57;0,44;9,35;1,47;11.039,19;7,72;0,41;-0,78;20.704.765.672,50
CPLE6;7,77;11,40;19,12;1,01;0,43;22,80;13,30;5,07;7,29;10,45;3,35;0,46;0,97;9,80;-0,53;1,30;5,26;2,24;8,09;0,43;0,57;0,44;9,35;1,47;96.082.264,43;7,72;0,41;-0,25;20.704.765.672,50
CPRE3;18,23;;8,38;1,85;0,93;65,42;54,59;35,95;5,52;5,81;0,29;0,10;3,01;-658,11;-1,06;0,99;22,03;11,09;24,77;0,50;0,50;0,31;12,91;157,19;;9,88;2,18;-0,72;10.824.655.047,92
CRDE3;12,65;;4,08;0,33;0,28;13,26;-224,94;183,95;-3,34;-2,37;0,90;-0,09;7,51;4,39;-0,33;1,69;8,08;6,88;-10,15;0,85;0,15;0,04;-18,70;;142.085,67;38,36;3,10;-0,02;30.058.918,73
CREM3;14,50;;32,70;2,45;0,67;30,30;7,39;2,10;9,28;13,11;3,84;1,01;0,69;4,89;-1,69;1,29;7,50;2,05;9,29;0,27;0,73;0,98;1,09;;;5,91;0,44;22,14;465.122.474,00
CRFB3;10,46;3,91;12,66;1,01;0,24;19,10;4,79;1,69;4,46;6,10;1,62;0,37;0,21;-5,53;-0,44;0,91;7,99;1,88;10,43;0,24;0,76;1,11;15,40;1,69;97.522.036,06;10,34;0,83;-0,28;22.100.038.957,50
CRIV3;5,10;;13,59;0,49;0,04;29,83;3,35;2,56;10,40;10,91;;;0,35;0,10;-0,07;48,36;3,58;0,29;;0,08;0,92;0,11;18,33;-9,87;5.804,16;10,50;0,38;;551.088.744,93
CRIV4;5,69;8,33;15,16;0,54;0,04;29,83;3,35;2,56;11,60;10,91;;;0,39;0,11;-0,08;48,36;3,58;0,29;;0,08;0,92;0,11;18,33;-9,87;8.628,10;10,50;0,38;;551.088.744,93
CRPG3;50,84;9,35;21,58;1,82;1,40;6,27;3,53;8,51;52,03;31,03;-7,22;-0,25;1,84;3,00;-3,42;4,67;8,45;6,47;2,17;0,77;0,23;0,76;7,16;-2,85;5.500,00;27,87;2,36;-0,29;1.084.526.666,20
CRPG5;30,60;15,54;12,99;1,10;0,84;6,27;3,53;8,51;31,32;31,03;-7,22;-0,25;1,11;1,81;-2,06;4,67;8,45;6,47;2,17;0,77;0,23;0,76;7,16;-2,85;193.421,83;27,87;2,36;-0,17;1.084.526.666,20
CRPG6;29,07;16,36;12,34;1,04;0,80;6,27;3,53;8,51;29,75;31,03;-7,22;-0,25;1,05;1,72;-1,95;4,67;8,45;6,47;2,17;0,77;0,23;0,76;7,16;-2,85;15.617,28;27,87;2,36;-0,16;1.084.526.666,20
CSAB3;27,64;2,18;11,65;1,12;0,54;29,10;289,00;401,83;16,19;23,33;;;46,80;4,14;-0,67;3,28;9,60;4,66;;0,49;0,51;0,01;-33,40;-2,04;10.679,75;24,72;2,37;0,12;305.817.600,00
CSAB4;52,00;1,27;21,91;2,10;1,02;29,10;289,00;401,83;30,46;23,33;;;88,04;7,80;-1,26;3,28;9,60;4,66;;0,49;0,51;0,01;-33,40;-2,04;8.349,50;24,72;2,37;0,23;305.817.600,00
CSAN3;15,42;2,78;24,57;0,60;0,21;22,61;19,78;2,96;3,68;9,16;5,50;0,90;0,73;2,95;-0,27;1,62;2,44;0,87;7,40;0,36;0,64;0,30;38,95;-2,21;159.924.397,74;25,70;0,63;-0,30;28.804.470.224,84
CSED3;2,30;5,69;127,79;0,60;0,18;46,75;15,36;0,33;2,71;3,40;0,69;0,15;0,42;1,82;-0,24;1,71;0,47;0,14;12,55;0,30;0,70;0,43;15,05;-40,27;1.429.264,23;3,83;0,02;-1,39;844.212.129,60
CSMG3;16,47;7,83;7,43;0,86;0,47;37,49;20,27;13,65;5,00;7,41;2,41;0,42;1,01;12,22;-0,58;1,26;11,63;6,39;9,21;0,55;0,45;0,47;7,38;8,52;43.688.490,74;19,08;2,22;0,13;6.262.768.046,43
CSNA3;14,50;16,48;12,37;0,88;0,23;30,00;17,23;3,50;2,52;6,12;3,59;1,26;0,43;2,36;-0,35;1,36;7,12;1,82;9,06;0,26;0,74;0,52;19,08;172,87;147.002.885,00;16,45;1,17;-0,14;19.268.145.049,91
CSRN3;24,00;12,48;6,94;2,87;0,77;30,70;25,42;16,39;4,48;6,99;2,41;1,54;1,14;65,06;-1,00;1,05;41,35;11,03;19,87;0,27;0,73;0,67;10,30;25,28;8.643,32;8,36;3,46;0,77;4.132.662.419,22
CSRN5;26,58;12,40;7,69;3,18;0,85;30,70;25,42;16,39;4,96;6,99;2,41;1,54;1,26;72,06;-1,11;1,05;41,35;11,03;19,87;0,27;0,73;0,67;10,30;25,28;4.919,33;8,36;3,46;0,85;4.132.662.419,22
CSRN6;23,01;14,32;6,66;2,75;0,73;30,70;25,42;16,39;4,29;6,99;2,41;1,54;1,09;62,38;-0,96;1,05;41,35;11,03;19,87;0,27;0,73;0,67;10,30;25,28;3.300,60;8,36;3,46;0,74;4.132.662.419,22
CSUD3;10,96;8,95;6,23;1,20;0,75;37,50;19,46;13,70;4,38;4,38;-0,01;0,00;0,85;17,30;-1,08;1,17;19,27;12,12;16,49;0,63;0,37;0,88;1,99;10,23;1.658.607,66;9,14;1,76;0,29;458.128.000,00
CTCA3;0,00;;0,00;0,00;0,00;64,80;39,46;31,76;0,00;-2,51;-2,51;-0,45;0,00;0,00;0,00;3,40;14,56;12,23;10,71;0,84;0,16;0,39;25,98;58,94;;2,72;0,40;0,00;0,00
CTKA3;21,46;;-6,30;-0,86;0,22;35,60;3,02;-3,45;7,20;33,87;29,30;;0,22;0,90;-0,69;1,57;-13,63;-3,51;3,82;-0,26;1,26;1,02;14,61;;4.292,00;-24,99;-3,41;0,05;84.393.952,64
CTKA4;6,80;;-2,00;-0,27;0,07;35,60;3,02;-3,45;2,28;33,87;29,30;;0,07;0,28;-0,22;1,57;-13,63;-3,51;3,82;-0,26;1,26;1,02;14,61;;2.449,81;-24,99;-3,41;0,01;84.393.952,64
CTNM3;4,01;;-0,40;0,24;0,03;22,43;-5,68;-17,19;-1,21;-11,39;-10,64;2,13;0,07;-5,19;-0,05;0,98;-60,74;-8,14;-4,40;0,13;0,75;0,47;-3,61;;1.989,20;16,45;-9,99;0,00;76.025.952,97
CTNM4;1,23;;-0,12;0,07;0,01;22,43;-5,68;-17,19;-0,37;-11,39;-10,64;2,13;0,02;-1,59;-0,02;0,98;-60,74;-8,14;-4,40;0,13;0,75;0,47;-3,61;;16.742,37;16,45;-9,99;0,00;76.025.952,97
CTSA3;1,41;;-1,14;0,14;0,06;10,14;-3,75;-7,12;-2,16;-9,22;-7,06;0,46;0,08;-1,09;-0,09;0,84;-12,34;-5,57;-8,29;0,45;0,55;0,78;9,79;;5.932,09;10,05;-1,24;0,01;39.232.941,21
CTSA4;1,02;;-0,82;0,10;0,05;10,14;-3,75;-7,12;-1,56;-9,22;-7,06;0,46;0,06;-0,79;-0,07;0,84;-12,34;-5,57;-8,29;0,45;0,55;0,78;9,79;;23.983,86;10,05;-1,24;0,00;39.232.941,21
CTSA8;0,00;;0,00;0,00;0,00;10,14;-3,75;-7,12;0,00;-9,22;-7,06;0,46;0,00;0,00;0,00;0,84;-12,34;-5,57;-8,29;0,45;0,55;0,78;9,79;;;10,05;-1,24;0,00;39.232.941,21
CURY3;11,50;6,28;10,18;3,82;1,20;37,08;19,02;14,61;7,82;7,15;-0,72;-0,35;1,49;3,37;-4,57;1,93;37,58;11,79;27,44;0,31;0,69;0,81;22,62;23,93;21.302.217,86;3,01;1,13;1,01;3.376.994.768,16
CVCB3;2,94;;-1,88;2,58;0,21;100,00;-3,08;-35,48;-21,69;-23,87;-2,18;0,26;0,67;-0,70;-0,42;0,63;-136,96;-11,06;-10,22;0,08;0,92;0,31;0,61;;73.958.820,54;1,14;-1,56;0,21;815.107.088,46
CXSE3;9,72;6,67;9,88;2,68;2,49;;;;8,78;8,49;-0,28;-0,08;;34,32;-2,90;2,04;27,12;25,22;25,79;0,93;0,07;0,00;;17,85;22.347.860,11;3,63;0,98;0,18;29.130.000.000,00
CYRE3;15,06;3,75;7,44;0,78;0,36;32,04;16,87;14,95;6,59;8,77;2,21;0,26;1,11;1,10;-0,81;2,48;10,51;4,88;6,28;0,46;0,54;0,33;15,15;;84.191.397,23;19,26;2,02;-0,65;5.988.147.129,02
DASA3;7,00;1,39;-13,62;0,74;0,20;28,93;7,74;-2,95;5,18;13,43;8,25;1,18;0,40;3,39;-0,28;1,25;-5,46;-1,44;4,45;0,26;0,74;0,49;31,03;;3.007.241,66;9,42;-0,51;-0,19;5.269.598.908,00
DESK3;8,00;0,18;19,21;0,97;0,37;59,13;30,87;6,75;4,20;7,07;2,87;0,66;1,30;-15,18;-0,43;0,87;5,04;1,90;10,95;0,38;0,62;0,28;;;1.852.075,60;8,26;0,42;0,22;921.666.368,00
DEXP3;8,29;4,64;5,20;1,13;0,60;18,33;13,32;7,14;2,79;3,16;0,39;0,16;0,37;1,58;-1,47;2,72;21,79;11,46;23,71;0,53;0,47;1,60;34,10;13,06;897.427,94;7,32;1,59;-0,24;773.863.475,70
DEXP4;8,10;5,01;5,08;1,11;0,58;18,33;13,32;7,14;2,72;3,16;0,39;0,16;0,36;1,55;-1,44;2,72;21,79;11,46;23,71;0,53;0,47;1,60;34,10;13,06;121.455,70;7,32;1,59;-0,23;773.863.475,70
DIRR3;15,16;7,72;10,89;1,52;0,35;35,22;18,68;9,66;5,63;6,32;0,58;0,16;1,05;1,22;-0,62;2,88;13,97;3,20;12,29;0,23;0,77;0,33;23,53;;35.611.025,34;9,97;1,39;0,35;2.319.000.000,00
DMMO3;1,76;;-258,65;-1,88;2,76;54,54;8,16;-1,10;34,96;32,11;-2,85;;2,85;9,24;-6,66;2,04;-0,73;-1,07;-5,39;-1,47;2,47;0,97;-1,34;;4.084.154,80;-0,93;-0,01;2,52;949.254.731,04
DMVF3;3,39;;15,11;0,20;0,12;32,06;2,40;0,77;4,81;4,04;-0,77;-0,03;0,12;2,51;-0,16;1,20;1,34;0,77;3,89;0,58;0,42;1,01;319,38;;147.849,74;16,79;0,22;-0,01;171.543.634,38
DOHL3;10,00;1,20;217,25;1,07;0,78;21,15;0,85;0,55;140,24;132,71;15,32;0,12;1,19;1,79;-1,57;7,25;0,49;0,36;0,12;0,73;0,27;0,65;6,68;-36,66;1.000,00;9,36;0,05;-2,27;633.200.003,70
DOHL4;4,17;3,17;90,59;0,45;0,33;21,15;0,85;0,55;58,48;132,71;15,32;0,12;0,50;0,75;-0,66;7,25;0,49;0,36;0,12;0,73;0,27;0,65;6,68;-36,66;6.265,96;9,36;0,05;-0,95;633.200.003,70
DOTZ3;0,78;;-1,08;-0,61;0,26;89,35;-75,35;-68,43;-0,98;-0,03;0,95;;0,74;-0,93;-0,72;0,69;-56,19;-24,15;158,88;-0,43;1,43;0,35;3,79;;43.201,40;-1,28;-0,72;-0,07;103.013.314,56
DTCY3;5,30;;-216,89;-1.474,87;5,10;23,26;-9,44;-2,78;-63,99;-92,79;-0,80;;6,04;-92,18;-8,68;0,88;-680,00;-2,35;-77,22;0,00;1,00;0,84;-9,85;;530,00;0,00;-0,02;2,30;84.817.525,80
DTCY4;62,60;;-2.561,80;-17.420,22;60,24;23,26;-9,44;-2,78;-755,76;-92,79;-0,80;;71,33;-1.088,76;-102,58;0,88;-680,00;-2,35;-77,22;0,00;1,00;0,84;-9,85;;;0,00;-0,02;27,15;84.817.525,80
DXCO3;5,73;5,92;6,35;0,80;0,31;33,84;17,08;8,91;3,31;5,95;2,64;0,64;0,57;2,51;-0,46;1,58;12,68;4,84;11,22;0,38;0,62;0,54;16,29;32,53;45.380.933,77;7,12;0,90;-0,11;4.796.349.479,58
EALT3;8,55;3,19;5,20;0,89;0,38;22,67;11,90;7,52;3,28;5,07;1,94;0,53;0,39;-143,67;-0,58;0,99;17,20;7,21;15,27;0,42;0,58;0,96;23,92;3,84;2.538,21;9,56;1,64;2,74;183.450.000,00
EALT4;7,95;3,77;4,83;0,83;0,35;22,67;11,90;7,52;3,05;5,07;1,94;0,53;0,36;-133,59;-0,54;0,99;17,20;7,21;15,27;0,42;0,58;0,96;23,92;3,84;110.841,77;9,56;1,64;2,55;183.450.000,00
ECOR3;6,11;0,12;17,32;1,69;0,23;31,79;25,45;4,05;2,76;9,34;6,58;4,03;0,70;-3,45;-0,27;0,63;9,75;1,36;8,99;0,14;0,86;0,33;14,60;-8,94;33.491.996,46;3,62;0,35;-0,52;4.254.602.108,64
ECPR3;90,25;;-9,87;1,21;0,62;;;;-17,12;-17,09;0,08;-0,01;;174,62;-0,62;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
ECPR4;90,74;;-9,92;1,22;0,62;;;;-17,21;-17,09;0,08;-0,01;;175,57;-0,63;2,97;-12,28;-6,29;-7,36;0,51;0,49;0,00;;;;74,46;-9,14;0,14;171.908.947,31
EEEL3;294,77;42,83;3,13;1,61;0,60;61,09;81,88;64,47;2,47;3,14;0,65;0,42;2,02;5,45;-0,79;1,84;51,31;19,18;31,79;0,37;0,63;0,30;6,73;18,11;;183,24;94,03;0,00;2.864.486.063,75
EEEL4;410,00;33,87;4,36;2,24;0,84;61,09;81,88;64,47;3,43;3,14;0,65;0,42;2,81;7,58;-1,10;1,84;51,31;19,18;31,79;0,37;0,63;0,30;6,73;18,11;100.734,67;183,24;94,03;0,00;2.864.486.063,75
EGIE3;41,35;5,34;12,67;4,00;0,88;46,94;48,72;22,37;5,82;8,44;2,61;1,79;2,83;22,67;-1,10;1,25;31,55;6,97;20,08;0,22;0,78;0,31;11,18;5,86;77.421.561,09;10,34;3,26;0,18;33.844.682.655,20
EKTR3;36,07;18,93;7,09;2,44;0,70;26,12;21,32;11,75;3,91;6,55;2,50;1,56;0,83;13,44;-0,98;1,23;34,42;9,93;17,65;0,29;0,71;0,85;7,62;21,37;4.653,50;14,79;5,09;0,36;7.236.460.940,54
EKTR4;38,50;19,51;7,57;2,60;0,75;26,12;21,32;11,75;4,17;6,55;2,50;1,56;0,89;14,35;-1,04;1,23;34,42;9,93;17,65;0,29;0,71;0,85;7,62;21,37;10.910,05;14,79;5,09;0,38;7.236.460.940,54
ELEK3;19,11;;24,46;2,66;1,07;11,39;2,82;2,53;21,94;38,76;5,75;0,70;0,62;3,75;-2,60;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,35;905.051.916,30
ELEK4;36,99;;47,34;5,15;2,07;11,39;2,82;2,53;42,48;38,76;5,75;0,70;1,20;7,26;-5,02;1,94;10,87;4,36;4,38;0,40;0,60;1,72;1,48;;;7,19;0,78;-0,68;905.051.916,30
ELET3;33,78;2,29;21,44;0,70;0,29;53,46;22,66;10,67;10,09;14,61;4,38;0,30;2,29;3,36;-0,35;1,88;3,27;1,35;4,11;0,41;0,59;0,13;2,97;;432.831.211,11;48,12;1,58;-0,60;78.952.025.246,32
ELET5;70,02;3,07;44,44;1,46;0,60;53,46;22,66;10,67;20,92;14,61;4,38;0,30;4,74;6,97;-0,73;1,88;3,27;1,35;4,11;0,41;0,59;0,13;2,97;;16.826,00;48,12;1,58;-1,25;78.952.025.246,32
ELET6;37,80;4,27;23,99;0,79;0,32;53,46;22,66;10,67;11,30;14,61;4,38;0,30;2,56;3,76;-0,40;1,88;3,27;1,35;4,11;0,41;0,59;0,13;2,97;;109.574.541,60;48,12;1,58;-0,67;78.952.025.246,32
ELMD3;14,91;;64,84;2,19;1,01;40,41;16,80;4,02;15,53;19,43;3,90;0,55;2,61;-14,47;-1,27;0,74;3,37;1,56;7,79;0,46;0,54;0,39;37,68;;8.935.601,06;6,82;0,23;-0,17;2.087.157.757,23
ELPL3;8,31;;1,16;0,69;0,06;22,86;18,06;7,52;0,48;2,32;1,83;2,59;0,09;-2,74;-0,07;0,92;58,97;4,74;27,79;0,08;0,92;0,63;7,49;;;12,12;7,15;0,05;1.640.949.623,22
EMAE3;25,35;8,44;13,77;0,83;0,47;8,64;-5,67;12,77;-30,99;-43,02;14,45;-0,39;1,76;1,20;-0,85;8,34;6,05;3,42;-3,59;0,56;0,44;0,27;20,52;-10,61;;30,43;1,84;-0,25;1.737.087.866,26
EMAE4;62,00;3,80;33,68;2,04;1,15;8,64;-5,67;12,77;-75,79;-43,02;14,45;-0,39;4,30;2,92;-2,08;8,34;6,05;3,42;-3,59;0,56;0,44;0,27;20,52;-10,61;139.551,00;30,43;1,84;-0,62;1.737.087.866,26
EMBR3;20,24;;-15,72;1,02;0,28;20,09;-2,37;-4,07;-26,98;-35,37;-8,38;0,32;0,64;1,13;-0,66;1,79;-6,47;-1,80;-1,82;0,28;0,72;0,44;4,54;;190.755.716,20;19,90;-1,29;-0,06;14.994.417.141,00
ENAT3;11,86;14,40;8,22;0,77;0,38;49,32;33,31;17,62;4,35;4,03;-0,31;-0,06;1,45;2,54;-0,59;1,72;9,33;4,63;8,91;0,50;0,50;0,26;34,10;1,41;17.310.182,83;15,46;1,44;-0,11;3.147.153.755,20
ENBR3;22,46;6,32;12,78;1,10;0,35;30,27;19,77;5,91;3,82;6,70;2,88;0,83;0,76;11,33;-0,49;1,13;8,59;2,76;10,33;0,32;0,68;0,47;6,98;10,79;124.625.726,91;20,47;1,76;-0,24;13.052.971.919,28
ENEV3;11,23;;47,35;1,30;0,43;30,63;20,95;6,13;13,86;26,66;12,80;1,20;2,90;31,96;-0,49;1,11;2,74;0,90;3,55;0,33;0,67;0,15;17,63;31,52;105.870.542,51;8,67;0,24;-0,70;17.794.747.804,94
ENGI11;42,40;4,62;8,10;1,39;0,29;27,13;21,59;8,06;3,02;6,96;3,93;1,80;0,65;11,53;-0,38;1,11;17,11;3,58;12,31;0,21;0,79;0,44;14,21;30,76;160.847.016,80;30,61;5,24;-0,33;17.377.095.493,88
ENGI3;12,86;3,05;12,28;2,10;0,44;27,13;21,59;8,06;4,58;6,96;3,93;1,80;0,99;17,49;-0,58;1,11;17,11;3,58;12,31;0,21;0,79;0,44;14,21;30,76;127.832,54;6,12;1,05;-0,51;17.377.095.493,88
ENGI4;7,10;5,52;6,78;1,16;0,24;27,13;21,59;8,06;2,53;6,96;3,93;1,80;0,55;9,66;-0,32;1,11;17,11;3,58;12,31;0,21;0,79;0,44;14,21;30,76;198.606,89;6,12;1,05;-0,28;17.377.095.493,88
ENJU3;0,96;;-2,89;0,50;0,45;35,04;-68,94;-47,89;-2,01;1,24;3,23;-0,81;1,38;0,61;-2,61;8,32;-17,46;-15,44;-25,14;0,88;0,12;0,32;32,86;;1.318.712,86;1,90;-0,33;0,07;190.231.024,80
ENMA3B;50,49;4,02;12,79;2,62;1,05;30,05;19,60;13,38;8,73;;1,47;0,44;1,71;12,62;-1,50;1,37;20,50;8,18;16,06;0,40;0,60;0,61;7,52;5,77;;19,26;3,95;-0,41;
ENMA6B;83,99;2,42;21,28;4,36;1,74;30,05;19,60;13,38;14,52;;1,47;0,44;2,85;21,00;-2,50;1,37;20,50;8,18;16,06;0,40;0,60;0,61;7,52;5,77;;19,26;3,95;-0,68;
ENMT3;66,00;6,52;12,14;4,66;1,22;31,44;26,34;16,70;7,69;10,15;2,24;1,36;2,03;49,44;-1,64;1,11;38,42;10,08;20,73;0,26;0,74;0,60;13,11;201,59;78.111,79;14,16;5,44;2,40;14.844.551.427,75
ENMT4;68,75;6,26;12,64;4,86;1,27;31,44;26,34;16,70;8,01;10,15;2,24;1,36;2,11;51,50;-1,71;1,11;38,42;10,08;20,73;0,26;0,74;0,60;13,11;201,59;65.865,50;14,16;5,44;2,50;14.844.551.427,75
EPAR3;13,99;14,43;3,28;1,81;0,66;16,93;8,97;5,84;2,13;2,72;0,59;0,50;0,19;2,76;-2,50;1,48;55,24;20,10;35,14;0,36;0,64;3,44;38,18;;11.834,79;7,73;4,27;-0,23;207.899.346,32
EQPA3;6,28;7,74;8,91;4,80;1,08;34,36;23,71;18,28;6,87;8,81;1,93;1,35;1,63;11,93;-1,66;1,36;53,85;12,17;21,71;0,23;0,77;0,67;10,57;20,46;75.204,34;1,31;0,70;0,17;13.891.689.203,56
EQPA5;8,64;5,62;12,26;6,60;1,49;34,36;23,71;18,28;9,46;8,81;1,93;1,35;2,24;16,41;-2,28;1,36;53,85;12,17;21,71;0,23;0,77;0,67;10,57;20,46;864,00;1,31;0,70;0,24;13.891.689.203,56
EQPA6;10,48;4,64;14,87;8,01;1,81;34,36;23,71;18,28;11,47;8,81;1,93;1,35;2,72;19,90;-2,77;1,36;53,85;12,17;21,71;0,23;0,77;0,67;10,57;20,46;;1,31;0,70;0,29;13.891.689.203,56
EQPA7;8,00;6,07;11,35;6,11;1,38;34,36;23,71;18,28;8,75;8,81;1,93;1,35;2,08;15,19;-2,11;1,36;53,85;12,17;21,71;0,23;0,77;0,67;10,57;20,46;147.200,00;1,31;0,70;0,22;13.891.689.203,56
EQTL3;28,20;2,27;23,18;1,96;0,45;31,57;19,45;5,06;6,03;10,43;4,42;1,43;1,17;4,96;-0,60;1,54;8,44;1,94;9,12;0,23;0,74;0,38;24,50;6,62;227.145.373,77;14,42;1,22;-0,37;31.722.471.130,95
ESPA3;1,09;;-7,85;0,44;0,17;36,40;11,48;-5,54;3,79;10,33;6,55;0,77;0,43;0,94;-0,29;1,74;-5,66;-2,16;5,36;0,38;0,62;0,39;36,16;;3.881.459,94;2,46;-0,14;0,06;393.951.141,94
ESTR3;17,80;;-0,31;-0,03;0,05;50,64;13,09;-26,37;0,62;5,21;4,07;;0,08;-0,03;-0,11;0,21;-9,16;-16,72;-5,59;-1,82;2,82;0,63;4,32;;;-627,85;-57,54;0,00;26.352.210,00
ESTR4;40,00;;-0,70;-0,06;0,12;50,64;13,09;-26,37;1,40;5,21;4,07;;0,18;-0,06;-0,24;0,21;-9,16;-16,72;-5,59;-1,82;2,82;0,63;4,32;;13.332,14;-627,85;-57,54;-0,01;26.352.210,00
ETER3;9,39;6,49;4,22;0,86;0,47;31,32;14,87;11,59;3,28;3,13;-0,16;-0,04;0,49;1,35;-1,14;2,52;20,35;11,26;19,62;0,55;0,45;0,97;12,27;;4.556.146,83;10,95;2,23;-0,09;580.082.039,25
EUCA3;9,90;7,26;3,56;0,46;0,25;32,26;15,41;10,26;2,37;3,58;1,37;0,26;0,37;1,98;-0,39;1,52;12,79;6,99;12,21;0,55;0,45;0,68;15,81;43,76;41.759,37;21,73;2,78;-0,09;852.501.000,60
EUCA4;8,87;8,91;3,19;0,41;0,22;32,26;15,41;10,26;2,12;3,58;1,37;0,26;0,33;1,78;-0,35;1,52;12,79;6,99;12,21;0,55;0,45;0,68;15,81;43,76;244.891,06;21,73;2,78;-0,08;852.501.000,60
EVEN3;4,69;3,20;9,53;0,36;0,15;22,54;5,42;4,50;7,92;6,39;-1,53;-0,07;0,43;0,33;-0,62;2,48;3,83;1,56;1,98;0,41;0,59;0,35;10,85;;5.180.011,00;12,87;0,49;-0,17;994.280.000,00
EZTC3;13,60;2,59;9,26;0,66;0,54;34,27;21,38;28,96;12,54;11,64;-1,01;-0,05;2,68;1,61;-0,94;4,91;7,15;5,87;4,03;0,82;0,18;0,20;2,72;-1,98;44.062.809,00;20,54;1,47;-0,38;3.031.970.493,16
