TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
TAEE3;12,65;16,67;7,12;1,89;0,74;84,89;102,94;65,49;4,53;6,91;2,38;0,99;4,66;4,98;-0,93;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;2.232.577,20;6,73;1,79;-0,24;13.170.193.214,61
TAEE4;12,70;16,65;7,13;1,90;0,74;84,89;102,94;65,49;4,54;6,91;2,38;0,99;4,67;4,99;-0,93;3,71;26,61;10,36;17,16;0,39;0,61;0,16;20,07;16,49;3.801.222,97;6,73;1,79;-0,24;13.170.193.214,61
TASA3;14,38;11,36;2,98;1,67;0,77;47,87;32,76;21,93;2,00;2,25;0,26;0,22;0,65;3,25;-2,35;1,55;55,91;25,88;38,00;0,46;0,54;1,18;26,98;;633.300,27;8,57;4,79;-0,21;1.799.904.251,50
TASA4;14,80;10,98;3,09;1,73;0,80;47,87;32,76;21,93;2,07;2,25;0,26;0,22;0,68;3,37;-2,43;1,55;55,91;25,88;38,00;0,46;0,54;1,18;26,98;;13.579.591,30;8,57;4,79;-0,21;1.799.904.251,50
TCNO3;1,20;;-7,52;-8,40;0,03;;;;-6,81;-34,51;-28,98;;;-0,08;-0,04;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;4.272,71;-0,14;-0,16;-0,28;6.451.072,50
TCNO4;0,85;;-5,33;-5,95;0,02;;;;-4,82;-34,51;-28,98;;;-0,06;-0,03;0,28;-111,63;-0,45;-3,55;0,00;1,00;0,00;;;12.175,76;-0,14;-0,16;-0,20;6.451.072,50
TCSA3;3,52;;-3,56;0,46;0,17;8,42;-24,28;-40,28;-5,90;-15,30;-9,42;0,73;1,43;0,48;-0,35;3,31;-12,84;-4,79;-4,11;0,37;0,57;0,12;-15,57;;1.027.801,60;7,79;-1,00;0,07;261.348.266,50
TECN3;2,10;3,88;4,29;0,45;0,25;53,19;16,71;10,23;2,63;3,19;0,58;0,10;0,44;0,50;-0,70;4,28;10,58;5,74;11,98;0,54;0,46;0,56;-2,72;;1.226.029,27;4,60;0,49;0,02;154.972.927,20
TEKA3;8,23;;-0,04;0,00;0,00;19,45;6,80;-39,90;0,24;34,21;33,71;;0,02;0,00;0,00;0,04;-5,61;-9,53;-1,22;-1,70;2,70;0,24;7,53;;816,00;-3.661,67;-205,31;0,00;8.921.488,05
TEKA4;21,50;;-0,10;-0,01;0,01;19,45;6,80;-39,90;0,61;34,21;33,71;;0,04;0,00;-0,01;0,04;-5,61;-9,53;-1,22;-1,70;2,70;0,24;7,53;;69.249,84;-3.661,67;-205,31;0,01;8.921.488,05
TELB3;16,02;;-7,17;0,66;0,27;-54,22;-17,16;-44,11;-18,42;-0,46;16,26;-0,58;3,16;0,90;-0,44;4,98;-9,15;-3,78;-3,22;0,41;0,59;0,09;38,50;;58.079,04;24,42;-2,24;-1,29;987.240.811,11
TELB4;10,60;;-4,74;0,43;0,18;-54,22;-17,16;-44,11;-12,19;-0,46;16,26;-0,58;2,09;0,60;-0,29;4,98;-9,15;-3,78;-3,22;0,41;0,59;0,09;38,50;;45.940,40;24,42;-2,24;-0,85;987.240.811,11
TEND3;4,76;;-0,94;0,59;0,12;6,16;-20,31;-22,88;-1,06;-2,78;-1,72;0,95;0,22;1,05;-0,20;1,34;-62,35;-12,29;-21,73;0,20;0,80;0,54;19,26;;26.011.153,93;8,09;-5,04;0,00;494.591.726,04
TESA3;48,00;;-13,30;1,62;0,52;15,86;9,39;-7,58;10,73;17,39;6,66;1,01;1,01;-11,10;-0,74;0,86;-12,18;-3,94;3,93;0,32;0,68;0,52;7,32;;;29,64;-3,61;0,83;1.389.696.672,00
TFCO4;10,76;1,66;106,00;32,27;19,85;58,17;23,00;18,14;83,57;14,36;0,29;0,11;19,22;39,45;-72,00;3,27;30,45;18,72;24,51;0,61;0,39;1,03;;;3.001.211,43;0,33;0,10;1,97;1.728.148.776,23
TGMA3;20,91;5,34;10,51;1,88;1,34;19,84;13,78;10,43;7,95;7,81;-0,05;-0,01;1,10;5,01;-2,57;2,26;17,93;12,75;15,43;0,71;0,29;1,22;1,74;57,03;7.788.596,83;11,16;2,00;0,46;1.372.200.602,85
TIET11;12,54;;4,38;2,25;0,46;74,66;61,76;49,46;3,51;7,15;3,64;2,34;2,16;1.031,49;-0,52;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;5,57;2,87;0,02;5.004.795.800,93
TIET3;3,49;;6,09;3,13;0,64;74,66;61,76;49,46;4,88;7,15;3,64;2,34;3,01;1.435,37;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIET4;3,51;;6,13;3,15;0,64;74,66;61,76;49,46;4,91;7,15;3,64;2,34;3,03;1.443,59;-0,72;1,00;51,45;10,47;13,16;0,20;0,72;0,21;-5,19;23,78;;1,11;0,57;0,03;5.004.795.800,93
TIMS3;13,29;4,64;15,09;1,28;0,59;51,49;19,18;10,47;8,24;11,54;3,31;0,51;1,58;-32,90;-0,71;0,90;8,49;3,93;8,13;0,46;0,54;0,37;2,95;23,41;144.607.172,20;10,45;0,89;-0,54;32.366.154.801,26
TKNO3;69,63;13,78;3,93;0,78;0,55;23,15;17,23;15,95;3,64;2,95;-0,69;-0,15;0,63;1,59;-1,37;2,35;19,71;13,93;17,63;0,71;0,29;0,87;23,01;;;89,78;17,70;-0,35;205.473.723,74
TKNO4;69,79;13,75;3,94;0,78;0,55;23,15;17,23;15,95;3,65;2,95;-0,69;-0,15;0,63;1,59;-1,38;2,35;19,71;13,93;17,63;0,71;0,29;0,87;23,01;;6.979,00;89,78;17,70;-0,35;205.473.723,74
TOTS3;31,43;0,73;41,27;4,38;1,83;67,48;16,13;12,42;31,77;30,93;-1,35;-0,19;5,13;6,34;-4,49;1,96;10,60;4,44;7,23;0,42;0,56;0,36;8,34;25,27;158.414.018,23;7,20;0,76;1,12;19.743.689.960,19
TOYB3;2,29;;-43,94;-4,97;4,03;24,06;-10,70;-10,96;-45,00;-47,62;-0,63;;4,81;-5,93;-11,89;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,47;71.890.222,22
TOYB4;2,50;;-47,96;-5,43;4,40;24,06;-10,70;-10,96;-49,12;-47,62;-0,63;;5,26;-6,47;-12,98;0,49;-11,31;-9,18;11,93;-0,81;1,81;0,84;-33,11;;;-0,46;-0,05;0,52;71.890.222,22
TPIS3;1,31;1,43;-84,42;0,23;0,07;29,86;22,76;-0,24;0,89;7,36;6,46;1,71;0,20;-0,80;-0,08;0,40;-0,28;-0,09;6,73;0,31;0,69;0,36;-7,49;;1.236.223,33;5,59;-0,02;0,84;234.080.000,00
TRAD3;2,04;0,01;-18,78;1,00;0,94;53,21;-82,86;-32,11;-7,28;-4,75;2,64;-0,36;6,03;2,80;-1,56;6,95;-5,35;-5,02;-17,13;0,94;0,06;0,16;;;4.199.999,70;2,04;-0,11;0,05;582.706.047,04
TRIS3;4,08;5,38;13,24;0,61;0,33;31,52;13,91;7,91;7,53;12,08;4,49;0,36;1,05;0,71;-0,88;3,93;4,60;2,50;4,07;0,54;0,43;0,32;20,68;85,86;5.275.854,47;6,70;0,31;-0,21;768.864.256,56
TRPL3;29,50;0,59;7,53;1,21;0,61;65,19;71,11;45,66;4,83;5,92;1,68;0,42;3,44;5,06;-0,71;5,29;16,07;8,05;14,19;0,50;0,48;0,18;-6,60;-12,14;74.977,93;24,40;3,92;-0,24;17.058.941.029,08
TRPL4;23,14;0,75;5,93;0,95;0,48;65,19;71,11;45,66;3,81;5,92;1,68;0,42;2,71;3,99;-0,56;5,29;16,07;8,05;14,19;0,50;0,48;0,18;-6,60;-12,14;43.940.561,30;24,40;3,92;-0,19;17.058.941.029,08
TTEN3;11,64;0,13;11,26;2,23;0,99;13,32;5,89;8,08;15,44;15,35;-0,21;-0,03;0,91;3,62;-3,62;1,61;19,84;8,82;7,29;0,44;0,56;1,09;;;18.939.986,37;5,22;1,04;0,30;5.835.519.528,72
TUPY3;29,96;1,73;8,43;1,40;0,48;18,24;8,02;5,33;5,60;7,61;2,00;0,50;0,45;1,14;-1,50;2,66;16,55;5,73;9,67;0,35;0,65;1,08;16,82;;26.723.625,70;21,55;3,57;0,07;4.344.068.075,00
TXRX3;16,21;;-3,68;-0,20;0,29;31,51;15,99;-9,31;2,14;10,48;9,46;;0,34;-0,36;-0,58;0,39;-5,54;-7,80;-96,01;-1,41;2,41;0,84;13,47;;2.430,50;-79,51;-4,40;-0,02;32.804.318,47
TXRX4;3,28;;-0,75;-0,04;0,06;31,51;15,99;-9,31;0,43;10,48;9,46;;0,07;-0,07;-0,12;0,39;-5,54;-7,80;-96,01;-1,41;2,41;0,84;13,47;;11.034,57;-79,51;-4,40;0,00;32.804.318,47
UCAS3;2,83;3,81;4,97;0,95;0,62;34,72;12,82;14,92;5,79;5,05;-0,73;-0,12;0,74;5,18;-1,07;1,39;19,19;12,45;13,42;0,65;0,35;0,83;3,58;;85.369,90;2,97;0,57;0,11;187.024.410,12
UGPA3;13,38;4,35;11,00;1,37;0,44;3,61;1,91;1,02;5,89;9,06;3,11;0,72;0,11;2,51;-0,88;1,53;12,45;3,99;9,54;0,32;0,67;3,90;7,24;-2,75;108.732.940,10;9,78;1,22;0,21;15.110.595.234,00
UNIP3;102,50;19,69;5,71;3,77;1,65;46,94;41,33;23,71;3,27;3,47;-0,06;-0,07;1,35;6,70;-3,15;2,06;66,05;28,84;53,04;0,44;0,56;1,22;47,87;45,98;1.995.101,87;27,13;17,92;0,33;11.452.873.190,80
UNIP5;111,00;19,96;6,19;4,09;1,79;46,94;41,33;23,71;3,55;3,47;-0,06;-0,07;1,47;7,27;-3,42;2,06;66,05;28,84;53,04;0,44;0,56;1,22;47,87;45,98;37.203,10;27,13;17,92;0,36;11.452.873.190,80
UNIP6;113,70;19,44;6,36;4,20;1,83;46,94;41,33;23,71;3,65;3,47;-0,06;-0,07;1,51;7,47;-3,51;2,06;66,05;28,84;53,04;0,44;0,56;1,22;47,87;45,98;20.680.546,63;27,13;17,92;0,37;11.452.873.190,80
USIM3;7,68;9,72;1,92;0,40;0,24;21,12;18,02;15,23;1,63;1,81;0,16;0,04;0,29;0,61;-0,48;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;3.358.147,40;19,39;4,00;-0,05;9.751.284.799,28
USIM5;7,77;10,47;1,96;0,40;0,24;21,12;18,02;15,23;1,66;1,81;0,16;0,04;0,30;0,62;-0,49;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;147.781.491,33;19,39;4,00;-0,05;9.751.284.799,28
USIM6;16,20;5,07;4,06;0,84;0,50;21,12;18,02;15,23;3,43;1,81;0,16;0,04;0,62;1,29;-1,01;4,16;20,61;12,24;14,14;0,59;0,34;0,80;31,89;;2.150,67;19,39;4,00;-0,10;9.751.284.799,28
VALE3;82,58;8,78;3,72;2,21;0,91;49,82;44,05;45,63;3,85;4,25;0,37;0,21;1,70;79,14;-1,10;1,07;59,45;24,49;30,46;0,41;0,57;0,54;25,41;51,64;3.090.533.165,87;37,57;22,33;0,32;399.945.242.420,47
VAMO3;13,60;1,43;26,35;3,84;0,92;41,51;31,92;12,31;10,17;13,23;3,12;1,18;3,24;6,44;-1,39;1,72;14,58;3,48;10,39;0,24;0,76;0,28;571,04;559,46;52.496.789,37;3,57;0,52;0,46;13.965.920.351,40
VBBR3;16,60;3,59;9,71;1,53;0,49;4,61;1,99;1,14;5,55;9,30;3,73;1,03;0,11;1,74;-1,02;2,19;15,80;5,05;9,79;0,32;0,68;4,44;8,47;;181.277.168,93;10,85;1,71;-0,17;19.443.850.000,00
VIIA3;2,46;;-26,21;0,71;0,12;30,44;4,10;-0,50;3,18;9,74;6,54;1,47;0,13;-1,11;-0,21;0,81;-2,72;-0,44;3,93;0,16;0,84;0,89;9,29;;261.197.746,33;3,44;-0,09;0,02;3.964.109.596,72
VITT3;13,16;1,72;13,31;3,92;2,15;37,01;20,66;15,95;10,27;11,39;1,13;0,43;2,12;7,04;-6,30;1,87;29,46;16,16;19,98;0,55;0,45;1,01;;;1.621.791,20;3,38;1,00;0,32;1.891.109.194,54
VIVA3;22,95;1,43;16,42;3,89;2,11;63,71;17,61;17,71;16,50;15,90;-0,54;-0,13;2,91;5,96;-5,53;2,35;23,71;12,88;16,73;0,54;0,46;0,73;;;36.623.123,97;5,90;1,40;0,66;5.397.119.021,65
VIVR3;0,64;;-3,41;-0,56;0,34;26,48;-67,87;-33,48;-1,68;-5,12;-3,44;;1,14;-0,54;-0,67;0,44;-16,37;-9,99;-185,81;-0,61;1,61;0,30;;;5.333.495,70;-1,17;-0,19;0,06;106.866.152,25
VIVT3;39,80;8,53;11,95;0,97;0,55;42,70;13,86;11,93;10,29;12,41;2,11;0,20;1,43;-18,10;-0,66;0,85;8,10;4,57;6,61;0,56;0,43;0,38;0,71;6,48;130.217.869,60;41,20;3,34;0,84;66.909.837.012,90
VIVT4;45,34;;13,59;1,10;0,62;42,70;13,86;11,93;11,70;12,41;2,11;0,20;1,62;-20,59;-0,75;0,85;8,10;4,57;6,61;0,56;0,43;0,38;0,71;6,48;;41,20;3,34;0,96;66.909.837.012,90
VLID3;9,67;2,98;27,48;0,64;0,26;30,15;13,60;1,40;2,82;5,37;2,51;0,57;0,38;1,10;-0,55;1,83;2,33;0,95;10,98;0,41;0,58;0,68;4,98;-19,58;2.664.228,60;15,19;0,35;-0,12;826.626.657,50
VSPT3;4,99;;-1,31;0,17;0,08;-2,93;-11,47;-18,52;-2,11;-3,16;-1,05;0,09;0,24;-2,11;-0,09;0,69;-13,10;-6,46;-8,15;0,49;0,51;0,35;11,60;;;29,09;-3,81;-0,01;712.610.842,16
VSPT4;0,00;;0,00;0,00;0,00;-2,93;-11,47;-18,52;0,00;-3,16;-1,05;0,09;0,00;0,00;0,00;0,69;-13,10;-6,46;-8,15;0,49;0,51;0,35;11,60;;;29,09;-3,81;0,00;712.610.842,16
VULC3;14,18;;10,32;2,16;1,46;36,33;16,10;13,93;8,93;9,30;0,38;0,09;1,44;3,47;-4,55;2,65;20,91;14,18;18,86;0,68;0,32;1,02;10,48;56,66;6.674.382,83;6,55;1,37;0,60;3.472.535.727,72
VVEO3;16,25;2,49;16,80;2,04;0,57;16,14;6,18;3,59;9,77;12,96;3,19;0,67;0,60;1,92;-1,34;2,05;12,13;3,37;8,29;0,28;0,72;0,94;;;6.940.521,80;8,01;0,97;-0,66;4.672.394.468,80
WEGE3;39,26;1,25;42,70;12,38;6,42;28,42;16,27;13,66;35,85;36,26;-0,05;-0,02;5,83;23,20;-19,97;1,69;28,99;15,03;23,19;0,52;0,47;1,10;20,26;28,32;344.898.059,93;3,20;0,93;3,39;168.144.558.999,88
WEST3;1,02;;-2,42;0,32;0,26;41,97;-27,71;-16,90;-1,48;0,22;1,71;-0,37;0,41;0,48;-0,76;6,77;-13,22;-10,92;-23,69;0,83;0,17;0,65;;;1.006.814,40;3,18;-0,42;-0,05;113.640.198,70
WHRL3;5,07;7,76;14,07;3,12;0,94;16,50;7,83;4,95;8,90;8,64;-0,55;-0,19;0,70;14,75;-3,09;1,10;22,16;6,69;20,32;0,30;0,70;1,35;14,11;11,67;15.231,55;1,63;0,36;-0,29;7.865.649.309,70
WHRL4;5,40;8,02;14,99;3,32;1,00;16,50;7,83;4,95;9,48;8,64;-0,55;-0,19;0,74;15,71;-3,30;1,10;22,16;6,69;20,32;0,30;0,70;1,35;14,11;11,67;29.522,57;1,63;0,36;-0,31;7.865.649.309,70
WIZS3;8,39;6,97;8,63;3,10;0,68;58,20;41,06;17,81;3,75;3,80;0,08;0,07;1,54;-14,08;-0,82;0,79;35,93;7,84;22,59;0,22;0,51;0,44;15,13;1,48;8.634.765,83;2,72;0,98;-0,60;1.338.423.950,34
WLMM3;22,49;5,41;7,22;1,42;1,17;13,88;7,94;6,36;5,79;5,80;-0,62;-0,15;0,46;2,81;-2,36;5,59;19,63;16,16;17,00;0,82;0,18;2,54;34,55;;8.998,00;15,87;3,11;0,34;908.459.887,80
WLMM4;27,00;2,80;8,67;1,70;1,40;13,88;7,94;6,36;6,95;5,80;-0,62;-0,15;0,55;3,37;-2,83;5,59;19,63;16,16;17,00;0,82;0,18;2,54;34,55;;41.326,45;15,87;3,11;0,40;908.459.887,80
YDUQ3;12,51;1,01;-81,56;1,23;0,39;55,27;12,65;-1,05;6,77;14,18;7,30;1,33;0,86;3,62;-0,54;1,64;-1,51;-0,48;5,81;0,32;0,68;0,46;6,64;;110.287.372,47;10,15;-0,15;0,60;3.925.428.407,70
